Name,ID,Has Item,Mod,Class,Display Name
miscutils:blockFrameGtInconel625,3414,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Inconel-625 Frame Box
miscutils:blockBlockInconel690,3415,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Inconel-690
miscutils:blockFrameGtInconel690,3416,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Inconel-690 Frame Box
miscutils:blockBlockInconel792,3417,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Inconel-792
miscutils:blockFrameGtInconel792,3418,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Inconel-792 Frame Box
miscutils:blockBlockEglinSteel,3419,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Eglin Steel
miscutils:blockFrameGtEglinSteel,3420,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Eglin Steel Frame Box
miscutils:blockBlockMaragingSteel250,3421,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Maraging Steel 250
miscutils:blockFrameGtMaragingSteel250,3422,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Maraging Steel 250 Frame Box
miscutils:blockBlockMaragingSteel300,3423,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Maraging Steel 300
miscutils:blockFrameGtMaragingSteel300,3424,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Maraging Steel 300 Frame Box
miscutils:blockBlockMaragingSteel350,3425,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Maraging Steel 350
miscutils:blockFrameGtMaragingSteel350,3426,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Maraging Steel 350 Frame Box
miscutils:blockBlockWatertightSteel,3427,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Watertight Steel
miscutils:blockFrameGtWatertightSteel,3428,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Watertight Steel Frame Box
miscutils:blockBlockNitinol60,3429,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Nitinol 60
miscutils:blockFrameGtNitinol60,3430,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Nitinol 60 Frame Box
miscutils:blockBlockStellite,3431,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Stellite
miscutils:blockFrameGtStellite,3432,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Stellite Frame Box
miscutils:blockBlockTalonite,3433,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Talonite
miscutils:blockFrameGtTalonite,3434,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Talonite Frame Box
miscutils:blockBlockHastelloyW,3435,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Hastelloy-W
miscutils:blockFrameGtHastelloyW,3436,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Hastelloy-W Frame Box
miscutils:blockBlockHastelloyX,3437,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Hastelloy-X
miscutils:blockFrameGtHastelloyX,3438,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Hastelloy-X Frame Box
miscutils:blockBlockHastelloyC276,3439,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Hastelloy-C276
miscutils:blockFrameGtHastelloyC276,3440,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Hastelloy-C276 Frame Box
miscutils:blockBlockHastelloyN,3441,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Hastelloy-N
miscutils:blockFrameGtHastelloyN,3442,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Hastelloy-N Frame Box
miscutils:blockBlockIncoloy020,3443,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Incoloy-020
miscutils:blockFrameGtIncoloy020,3444,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Incoloy-020 Frame Box
miscutils:blockBlockIncoloyDS,3445,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Incoloy-DS
miscutils:blockFrameGtIncoloyDS,3446,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Incoloy-DS Frame Box
miscutils:blockBlockIncoloyMA956,3447,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Incoloy-MA956
miscutils:blockFrameGtIncoloyMA956,3448,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Incoloy-MA956 Frame Box
miscutils:blockBlockGrisium,3449,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Grisium
miscutils:blockFrameGtGrisium,3450,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Grisium Frame Box
miscutils:blockBlockTriniumTitaniumAlloy,3451,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Trinium Titanium Alloy
miscutils:blockFrameGtTriniumTitaniumAlloy,3452,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Trinium Titanium Alloy Frame Box
miscutils:blockBlockTriniumNaquadahAlloy,3453,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Trinium Naquadah Alloy
miscutils:blockBlockTriniumNaquadahCarbonite,3454,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Trinium Naquadah Carbonite
miscutils:blockFrameGtTriniumNaquadahCarbonite,3455,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Trinium Naquadah Carbonite Frame Box
miscutils:blockBlockArceusAlloy2B,3456,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Arceus Alloy 2B
miscutils:blockFrameGtArceusAlloy2B,3457,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Arceus Alloy 2B Frame Box
miscutils:blockBlockHeLiCoPtEr,3458,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of HeLiCoPtEr
miscutils:blockFrameGtHeLiCoPtEr,3459,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,HeLiCoPtEr Frame Box
miscutils:blockBlockLafiumCompound,3460,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Lafium Compound
miscutils:blockFrameGtLafiumCompound,3461,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Lafium Compound Frame Box
miscutils:blockBlockCinobiteA243,3462,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Cinobite A243
miscutils:blockFrameGtCinobiteA243,3463,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Cinobite A243 Frame Box
miscutils:blockBlockPikyonium64B,3464,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Pikyonium 64B
miscutils:blockFrameGtPikyonium64B,3465,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Pikyonium 64B Frame Box
miscutils:blockBlockAbyssalAlloy,3466,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Abyssal Alloy
miscutils:blockFrameGtAbyssalAlloy,3467,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Abyssal Alloy Frame Box
miscutils:blockBlockLaurenium,3468,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Laurenium
miscutils:blockFrameGtLaurenium,3469,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Laurenium Frame Box
miscutils:blockBlockBotmium,3470,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Botmium
miscutils:blockFrameGtBotmium,3471,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Botmium Frame Box
miscutils:blockBlockHS188A,3472,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of HS188-A
miscutils:blockFrameGtHS188A,3473,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,HS188-A Frame Box
miscutils:blockBlockTitansteel,3474,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Titansteel
miscutils:blockFrameGtTitansteel,3475,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Titansteel Frame Box
miscutils:blockBlockArcanite,3476,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Arcanite
miscutils:blockFrameGtArcanite,3477,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Arcanite Frame Box
miscutils:blockBlockOctiron,3478,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Octiron
miscutils:blockFrameGtOctiron,3479,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Octiron Frame Box
miscutils:blockBlockBabbitAlloy,3480,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Babbit Alloy
miscutils:blockBlockBlackTitanium,3481,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Black Titanium
miscutils:blockBlockIndalloy140,3482,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Indalloy 140
miscutils:blockBlockRhugnor,3483,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Rhugnor
miscutils:blockBlockQuantum,3484,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Block of Quantum
miscutils:blockFrameGtQuantum,3485,true,miscutils,gtPlusPlus.core.block.base.BlockBaseModular,Quantum Frame Box
miscutils:oreFluoriteF,3486,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Fluorite (F) Ore
miscutils:oreKoboldite,3487,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Koboldite Ore
miscutils:oreCrocoite,3488,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Crocoite Ore
miscutils:oreGeikielite,3489,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Geikielite Ore
miscutils:oreNichromite,3490,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Nichromite Ore
miscutils:oreTitanite,3491,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Titanite Ore
miscutils:oreZimbabweite,3492,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Zimbabweite Ore
miscutils:oreZirconolite,3493,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Zirconolite Ore
miscutils:oreGadoliniteCe,3494,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Gadolinite (Ce) Ore
miscutils:oreGadoliniteY,3495,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Gadolinite (Y) Ore
miscutils:oreLepersonnite,3496,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Lepersonnite Ore
miscutils:oreSamarskiteY,3497,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Samarskite (Y) Ore
miscutils:oreSamarskiteYb,3498,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Samarskite (Yb) Ore
miscutils:oreXenotime,3499,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Xenotime Ore
miscutils:oreYttriaite,3500,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Yttriaite Ore
miscutils:oreYttrialite,3501,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Yttrialite Ore
miscutils:oreYttrocerite,3502,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Yttrocerite Ore
miscutils:oreZircon,3503,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Zircon Ore
miscutils:orePolycrase,3504,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Polycrase Ore
miscutils:oreZircophyllite,3505,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Zircophyllite Ore
miscutils:oreZirkelite,3506,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Zirkelite Ore
miscutils:oreLanthaniteLa,3507,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Lanthanite (La) Ore
miscutils:oreLanthaniteCe,3508,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Lanthanite (Ce) Ore
miscutils:oreLanthaniteNd,3509,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Lanthanite (Nd) Ore
miscutils:oreAgarditeY,3510,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Agardite (Y) Ore
miscutils:oreAgarditeCd,3511,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Agardite (Cd) Ore
miscutils:oreAgarditeLa,3512,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Agardite (La) Ore
miscutils:oreAgarditeNd,3513,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Agardite (Nd) Ore
miscutils:oreHibonite,3514,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Hibonite Ore
miscutils:oreCerite,3515,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Cerite Ore
miscutils:oreFluorcaphite,3516,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Fluorcaphite Ore
miscutils:oreFlorencite,3517,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Florencite Ore
miscutils:oreCryoliteF,3518,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Cryolite (F) Ore
miscutils:oreLautarite,3519,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Lautarite Ore
miscutils:oreLafossaite,3520,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Lafossaite Ore
miscutils:oreDemicheleiteBr,3521,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Demicheleite (Br) Ore
miscutils:oreComancheite,3522,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Comancheite Ore
miscutils:orePerroudite,3523,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Perroudite Ore
miscutils:oreHoneaite,3524,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Honeaite Ore
miscutils:oreAlburnite,3525,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Alburnite Ore
miscutils:oreMiessiite,3526,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Miessiite Ore
miscutils:oreKashinite,3527,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Kashinite Ore
miscutils:oreIrarsite,3528,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Irarsite Ore
miscutils:oreGreenockite,3529,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Greenockite Ore
miscutils:oreBariteRa,3530,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Barite (Ra) Ore
miscutils:oreRadioactiveMineralMix,3531,true,miscutils,gtPlusPlus.core.block.base.BlockBaseOre,Strange Ore
miscutils:blockMFEffect,3532,true,miscutils,gtPlusPlus.core.block.general.BlockLightGlass,Special
miscutils:miscutils_fluidBlockSludge,3533,true,miscutils,gtPlusPlus.core.block.general.fluids.BlockFluidSludge,Sludge
miscutils:blockFishTrap,3534,true,miscutils,gtPlusPlus.core.block.machine.BlockFishTrap,Fish Catcher
miscutils:blockInfiniteFluidTank,3535,true,miscutils,gtPlusPlus.core.block.general.BlockFluidTankInfinite,Infinite Fluid Tank
miscutils:blockMiningExplosives,3536,true,miscutils,gtPlusPlus.core.block.general.BlockMiningExplosives,Mining Explosives
miscutils:blockHellFire,3537,true,miscutils,gtPlusPlus.core.block.general.BlockHellFire,Hellish Fire
miscutils:blockProjectBench,3538,true,miscutils,gtPlusPlus.core.block.machine.BlockProjectTable,Project Table
miscutils:blockBlackGate,3539,true,miscutils,gtPlusPlus.core.block.general.antigrief.BlockWitherProof,Wither Cage
miscutils:blockCircuitProgrammer,3540,true,miscutils,gtPlusPlus.core.block.machine.BlockCircuitProgrammer,Circuit Programmer
miscutils:blockDecayablesChest,3541,true,miscutils,gtPlusPlus.core.block.machine.BlockDecayablesChest,Lead Lined Box
miscutils:blockSuperJukebox,3542,true,miscutils,gtPlusPlus.core.block.machine.BlockSuperJukebox,Sir Mixalot [Jukebox]
miscutils:blockPooCollector,3543,true,miscutils,gtPlusPlus.core.block.machine.BlockPooCollector,Agricultural Sewer
miscutils:blockPestKiller,3544,true,miscutils,gtPlusPlus.core.block.machine.BlockPestKiller,Pest Killer
miscutils:blockVolumetricFlaskSetter,3545,true,miscutils,gtPlusPlus.core.block.machine.BlockFlaskSetter,Volumetric Flask Configurator
miscutils:blockCactusCharcoal,3546,true,miscutils,gtPlusPlus.core.block.fuel.BlockCactusCharcoal,Cactus Charcoal
miscutils:blockCactusCoke,3547,true,miscutils,gtPlusPlus.core.block.fuel.BlockCactusCoke,Cactus Coke
miscutils:blockSugarCharcoal,3548,true,miscutils,gtPlusPlus.core.block.fuel.BlockSugarCharcoal,Sugar Charcoal
miscutils:blockSugarCoke,3549,true,miscutils,gtPlusPlus.core.block.fuel.BlockSugarCoke,Sugar Coke
miscutils:blockCompressedObsidian,3550,true,miscutils,gtPlusPlus.core.block.general.BlockCompressedObsidian,Compressed Obsidian (9)
miscutils:FluidPyrotheum,3551,true,miscutils,gtPlusPlus.xmod.thermalfoundation.block.TFBlockFluidPyrotheum,Blazing Pyrotheum
miscutils:FluidCryotheum,3552,true,miscutils,gtPlusPlus.xmod.thermalfoundation.block.TFBlockFluidCryotheum,Gelid Cryotheum
miscutils:FluidEnder,3553,true,miscutils,gtPlusPlus.xmod.thermalfoundation.block.TFBlockFluidEnder,Resonant Ender
miscutils:blockRainforestOakLog,3554,true,miscutils,gtPlusPlus.xmod.bop.blocks.rainforest.LogRainforestTree,Rainforest Oak
miscutils:blockRainforestOakLeaves,3555,true,miscutils,gtPlusPlus.xmod.bop.blocks.rainforest.LeavesRainforestTree,Oak Leaves
miscutils:blockRainforestOakSapling,3556,true,miscutils,gtPlusPlus.xmod.bop.blocks.rainforest.SaplingRainforestTree,Rainforest Oak Sapling
miscutils:blockPineLogLog,3557,true,miscutils,gtPlusPlus.xmod.bop.blocks.pine.LogPineTree,Pine Log
miscutils:blockPineLeaves,3558,true,miscutils,gtPlusPlus.xmod.bop.blocks.pine.LeavesPineTree,Pine Leaves
miscutils:blockPineSapling,3559,true,miscutils,gtPlusPlus.xmod.bop.blocks.pine.SaplingPineTree,Pine Sapling
kubatech:defc.casing,3560,true,kubatech,kubatech.loaders.block.defc.BlockDEFCCasing,defc.casing.0.name
kubatech:kubablocks,3561,true,kubatech,kubatech.loaders.block.kubablock.KubaBlock,Tea Acceptor
ToxicEverglades:fluidSludge,3562,true,ToxicEverglades,gtPlusPlus.core.block.base.BlockBaseFluid,Stagnant Waste Water
ToxicEverglades:dimensionDarkWorld_portal,3563,true,ToxicEverglades,toxiceverglades.block.BlockEvergladesPortal,A Glimpse of the Future
ToxicEverglades:blockDarkWorldGround,3564,true,ToxicEverglades,toxiceverglades.block.BlockDarkWorldGround,Unstable Earth
ToxicEverglades:blockDarkWorldGround2,3565,true,ToxicEverglades,toxiceverglades.block.BlockDarkWorldPollutedDirt,Polluted Soil
ToxicEverglades:blockDarkWorldPortalFrame,3566,true,ToxicEverglades,toxiceverglades.block.BlockDarkWorldPortalFrame,Containment Frame
kekztech:kekztech_yszceramicelectrolyteunit_block,3567,true,kekztech,kekztech.common.blocks.BlockYSZUnit,YSZ Ceramic Electrolyte Unit
kekztech:kekztech_gdcceramicelectrolyteunit_block,3568,true,kekztech,kekztech.common.blocks.BlockGDCUnit,GDC Ceramic Electrolyte Unit
kekztech:kekztech_tfftstoragefield_block,3569,true,kekztech,kekztech.common.blocks.BlockTFFTStorageField,T.F.F.T Casing
kekztech:kekztech_thaumiumreinforcedjar_block,3570,true,kekztech,kekztech.common.blocks.BlockThaumiumReinforcedJar,Thaumium Reinforced Jar
kekztech:kekztech_ichorjar_block,3571,true,kekztech,kekztech.common.blocks.BlockIchorJar,Ichor Jar
kekztech:kekztech_lapotronicenergyunit_block,3572,true,kekztech,kekztech.common.blocks.BlockLapotronicEnergyUnit,Lapotronic Super Capacitor Casing
kekztech:kekztech_largehextile_block,3573,true,kekztech,kekztech.common.blocks.BlockLargeHexPlate,Large Hex Tile
openmodularturrets:baseTierWood,3574,true,openmodularturrets,openmodularturrets.blocks.turretbases.BlockTurretBaseTierOne,Turret Base (Tier 1)
openmodularturrets:baseTierOneBlock,3575,true,openmodularturrets,openmodularturrets.blocks.turretbases.BlockTurretBaseTierTwo,Turret Base (Tier 2)
openmodularturrets:baseTierTwoBlock,3576,true,openmodularturrets,openmodularturrets.blocks.turretbases.BlockTurretBaseTierThree,Turret Base (Tier 3)
openmodularturrets:baseTierThreeBlock,3577,true,openmodularturrets,openmodularturrets.blocks.turretbases.BlockTurretBaseTierFour,Turret Base (Tier 4)
openmodularturrets:baseTierFourBlock,3578,true,openmodularturrets,openmodularturrets.blocks.turretbases.BlockTurretBaseTierFive,Turret Base (Tier 5)
openmodularturrets:expanderPowerTierOne,3579,true,openmodularturrets,openmodularturrets.blocks.expanders.BlockExpanderPowerTierOne,Base Power Expander (Tier 1)
