Name,ID,Has Block,Mod,Class,Display Name
ThaumicHorizons:iceCream,10478,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemIceCream,Chocolate Ice Cream
ThaumicHorizons:inkEgg,10479,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemInkEgg,Tenebrous Egg
ThaumicHorizons:goldEgg,10480,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemGoldEgg,Golden Egg
ThaumicHorizons:infusionCheat,10481,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemInfusionCheat,Unnamed
ThaumicHorizons:infusionSelfCheat,10482,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemInfusionSelfCheat,Unnamed
ThaumicHorizons:suicidePill,10483,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemSuicidePill,Suicide Injection
ThaumicHorizons:golemPowder,10484,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemGolemPowder,Golem Animation Powder
ThaumicHorizons:golemPlacer,10485,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemGolemPlacer,Animated Golem
ThaumicHorizons:Golemancy Bell TH,10486,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemGolemBellTH,Golemancer's Bell_TH
ThaumicHorizons:boatGreatwood,10487,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemBoatGreatwood,Greatwood Boat
ThaumicHorizons:boatThaumium,10488,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemBoatThaumium,Thaumium Boat
ThaumicHorizons:dummyVat,10489,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemDummyVat,item.vat.name
ThaumicHorizons:keystoneTH,10490,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemKeystone,Blank Planar Keystone
ThaumicHorizons:planarConduit,10491,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemPlanarConduit,Planar Conduit
ThaumicHorizons:wandCastingDisposable,10492,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemWandCastingDisposable,Iron Capped Wooden Wand
ThaumicHorizons:crystalWand,10493,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemCrystalWand,Inert Crystal Wand
ThaumicHorizons:voidPutty,10494,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemVoidPutty,Void Putty
ThaumicHorizons:meatTH,10495,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemMeat,Unidentifiable Meat
ThaumicHorizons:meatCookedTH,10496,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemMeatCooked,Unidentifiable Cooked Meat
ThaumicHorizons:meatNuggetTH,10497,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemMeatNugget,Unidentifiable Meat Nugget
ThaumicHorizons:nodeCheat,10498,false,ThaumicHorizons,com.kentington.thaumichorizons.common.items.ItemNodeCheat,Node Opener
thaumicinsurgence:item.ItemEightBitRedCrown,10499,false,thaumicinsurgence,thaumicinsurgence.item.armor.ItemEightBitRedCrown,Red Crown
thaumicinsurgence:item.ItemThaumicInterfacer,10500,false,thaumicinsurgence,thaumicinsurgence.item.tools.ItemThaumicInterfacer,Madman's Lens
thaumicinsurgence:item.ItemAlastorsWand,10501,false,thaumicinsurgence,thaumicinsurgence.item.tools.ItemAlastorsWand,Alastor's First Wand
thaumicinsurgence:item.ItemSanitySoapAlpha,10502,false,thaumicinsurgence,thaumicinsurgence.item.ItemSanitySoapAlpha,Trosma Sláintíochta Soap
thaumicinsurgence:item.ItemSanitySoapBeta,10503,false,thaumicinsurgence,thaumicinsurgence.item.ItemSanitySoapBeta,Alastor's Soap
thaumicinsurgence:item.ItemBIGSHOT,10504,false,thaumicinsurgence,thaumicinsurgence.item.armor.ItemBIGSHOT,[Hyperlink Blocked]
tinkersdefense:AeonSteel Ingot,10505,false,tinkersdefense,gmail.Lance5057.items.AeonSteelIngot,Aeon Steel Ingot
tinkersdefense:Queen's Gold Ingot,10506,false,tinkersdefense,gmail.Lance5057.items.QueensGoldIngot,Queen's Gold Ingot
tinkersdefense:DogbeariumIngot,10507,false,tinkersdefense,gmail.Lance5057.items.DogbeariumIngot,Dogbearium Ingot
tinkersdefense:Round Shield,10508,false,tinkersdefense,gmail.Lance5057.items.RoundShield,Unnamed
tinkersdefense:Heater Shield,10509,false,tinkersdefense,gmail.Lance5057.items.HeaterShield,Unnamed
TMechworks:LengthWire,10510,false,TMechworks,tmechworks.items.LengthWire,Length of Wire
TMechworks:SpoolWire,10511,false,TMechworks,tmechworks.items.SpoolOfWire,Spool of Wire
visualprospecting:item.visualprospecting.prospectorslog,10512,false,visualprospecting,com.sinthoras.visualprospecting.item.ProspectorsLog,Prospector's Log
WarpTheory:item.warptheory.cleanserminor,10513,false,WarpTheory,shukaro.warptheory.items.ItemCleanserMinor,Impure Tear
WarpTheory:item.warptheory.cleanser,10514,false,WarpTheory,shukaro.warptheory.items.ItemCleanser,Pure Tear
WarpTheory:item.warptheory.amulet,10515,false,WarpTheory,shukaro.warptheory.items.ItemAmulet,Purification Talisman
WarpTheory:item.warptheory.portableshower,10516,false,WarpTheory,shukaro.warptheory.items.ItemWarpWardAmulet,Portable Shower
WarpTheory:item.warptheory.something,10517,false,WarpTheory,shukaro.warptheory.items.ItemSomething,Hunk of Something
WarpTheory:item.warptheory.paper,10518,false,WarpTheory,shukaro.warptheory.items.ItemPaper,Arcane Litmus Paper
WitchingGadgets:item.WG_Material,10519,false,WitchingGadgets,witchinggadgets.common.items.ItemMaterials,Yarn
WitchingGadgets:item.WG_ThaumiumShears,10520,false,WitchingGadgets,witchinggadgets.common.items.ItemThaumiumShears,Thaumium Shears
WitchingGadgets:item.WG_AdvancedRobeChest,10521,false,WitchingGadgets,witchinggadgets.common.items.armor.ItemAdvancedRobes,Bewitched Robe
WitchingGadgets:item.WG_AdvancedRobeLegs,10522,false,WitchingGadgets,witchinggadgets.common.items.armor.ItemAdvancedRobes,Bewitched Leggings
WitchingGadgets:item.WG_MagicFood,10523,false,WitchingGadgets,witchinggadgets.common.items.ItemMagicFood,Sweetwart
WitchingGadgets:item.WG_AdvancedScribingTools,10524,false,WitchingGadgets,witchinggadgets.common.items.ItemAdvancedScribingTools,Illuminated Scribing Tools
WitchingGadgets:item.WG_Baubles,10525,false,WitchingGadgets,witchinggadgets.common.items.baubles.ItemMagicalBaubles,Seraph's Charm
WitchingGadgets:item.WG_ScanCamera,10526,false,WitchingGadgets,witchinggadgets.common.items.tools.ItemScanCamera,Thaumic Iconograph Box
WitchingGadgets:item.WG_Bag,10527,false,WitchingGadgets,witchinggadgets.common.items.tools.ItemBag,Bag of Tricks
WitchingGadgets:item.WG_Cloak,10528,false,WitchingGadgets,witchinggadgets.common.items.baubles.ItemCloak,Cloak
WitchingGadgets:item.WG_Kama,10529,false,WitchingGadgets,witchinggadgets.common.items.baubles.ItemKama,Kama
WitchingGadgets:item.WG_PrimordialGlove,10530,false,WitchingGadgets,witchinggadgets.common.items.tools.ItemPrimordialGlove,Primordial Gauntlet
WitchingGadgets:item.WG_PrimordialHammer,10531,false,WitchingGadgets,witchinggadgets.common.items.tools.ItemPrimordialHammer,Primordial Warhammer
WitchingGadgets:item.WG_PrimordialAxe,10532,false,WitchingGadgets,witchinggadgets.common.items.tools.ItemPrimordialAxe,Primordial Greataxe
WitchingGadgets:item.WG_PrimordialSword,10533,false,WitchingGadgets,witchinggadgets.common.items.tools.ItemPrimordialSword,Primordial Claymore
WitchingGadgets:item.WG_PrimordialHelm,10534,false,WitchingGadgets,witchinggadgets.common.items.armor.ItemPrimordialArmor,Primordial Helm
WitchingGadgets:item.WG_PrimordialChest,10535,false,WitchingGadgets,witchinggadgets.common.items.armor.ItemPrimordialArmor,Primordial Cuirass
WitchingGadgets:item.WG_PrimordialLegs,10536,false,WitchingGadgets,witchinggadgets.common.items.armor.ItemPrimordialArmor,Primordial Greaves
WitchingGadgets:item.WG_PrimordialBoots,10537,false,WitchingGadgets,witchinggadgets.common.items.armor.ItemPrimordialArmor,Primordial Boots
WitchingGadgets:item.WG_CrystalFlask,10538,false,WitchingGadgets,witchinggadgets.common.items.ItemCrystalCapsule,Crystal Capsule
WitchingGadgets:item.WG_InfusedGem,10539,false,WitchingGadgets,witchinggadgets.common.items.ItemInfusedGem,Inert Gem
WitchingGadgets:item.WG_Cluster,10540,false,WitchingGadgets,witchinggadgets.common.items.ItemClusters,Native Uraninite Cluster
IguanaTweaksTConstruct:rubberChicken,10541,false,IguanaTweaksTConstruct,net.minecraft.item.Item,Rubber Chicken
IguanaTweaksTConstruct:clayBucketUnfired,10542,false,IguanaTweaksTConstruct,net.minecraft.item.Item,Unfired Clay Bucket
IguanaTweaksTConstruct:clayBucketCreosote,10543,false,IguanaTweaksTConstruct,iguanaman.iguanatweakstconstruct.claybuckets.items.BaseClayBucket,Creosote Clay Bucket
IguanaTweaksTConstruct:clayBucketOil,10544,false,IguanaTweaksTConstruct,iguanaman.iguanatweakstconstruct.claybuckets.items.ClayBucket,Oil Clay Bucket
IguanaTweaksTConstruct:clayBucketPoison,10545,false,IguanaTweaksTConstruct,iguanaman.iguanatweakstconstruct.claybuckets.items.ClayBucket,Poison Clay Bucket
IguanaTweaksTConstruct:clayBucketBlood,10546,false,IguanaTweaksTConstruct,iguanaman.iguanatweakstconstruct.claybuckets.items.ClayBucket,Blood Clay Bucket
IguanaTweaksTConstruct:clayBucketFired,10547,false,IguanaTweaksTConstruct,iguanaman.iguanatweakstconstruct.claybuckets.items.ClayBucket,Fired Clay Bucket
IguanaTweaksTConstruct:clayBucketWater,10548,false,IguanaTweaksTConstruct,iguanaman.iguanatweakstconstruct.claybuckets.items.ClayBucket,Water Clay Bucket
IguanaTweaksTConstruct:clayBucketLava,10549,false,IguanaTweaksTConstruct,iguanaman.iguanatweakstconstruct.claybuckets.items.ClayBucketHot,Lava Clay Bucket
IguanaTweaksTConstruct:clayBucketMilk,10550,false,IguanaTweaksTConstruct,iguanaman.iguanatweakstconstruct.claybuckets.items.ClayBucketMilk,Milk Clay Bucket
IguanaTweaksTConstruct:clayBucketsTinkers,10551,false,IguanaTweaksTConstruct,iguanaman.iguanatweakstconstruct.claybuckets.items.ClayBucketTinkerLiquids,Molten Iron Clay Bucket
Baubles:bauble_slot_debug_tool,10552,false,Baubles,baubles.common.ItemDebugger,Bauble Slot Debug Tool
Railcraft:backpack.trackman.t1,10553,false,Railcraft,forestry.storage.items.ItemBackpack,Trackman's Backpack
Railcraft:backpack.trackman.t2,10554,false,Railcraft,forestry.storage.items.ItemBackpack,Woven Trackman's Backpack
Railcraft:backpack.iceman.t1,10555,false,Railcraft,forestry.storage.items.ItemBackpack,Iceman's Backpack
Railcraft:backpack.iceman.t2,10556,false,Railcraft,forestry.storage.items.ItemBackpack,Woven Iceman's Backpack
Railcraft:backpack.apothecary.t1,10557,false,Railcraft,forestry.storage.items.ItemBackpack,Apothecary's Backpack
Railcraft:backpack.apothecary.t2,10558,false,Railcraft,forestry.storage.items.ItemBackpack,Woven Apothecary's Backpack
dreamcraft:clayBucketConcrete,10559,false,dreamcraft,iguanaman.iguanatweakstconstruct.claybuckets.items.BaseClayBucket,Concrete Clay Bucket
betterquesting:placeholder,10560,false,betterquesting,betterquesting.api.placeholders.ItemPlaceholder,Item Placeholder
betterquesting:extra_life,10561,false,betterquesting,betterquesting.items.ItemExtraLife,Extra Life
betterquesting:guide_book,10562,false,betterquesting,betterquesting.items.ItemGuideBook,Better Questing Starter Guide
bq_standard:loot_chest,10563,false,bq_standard,bq_standard.items.ItemLootChest,Loot Chest
ThaumicTinkerer:focusDeflect,10564,false,ThaumicTinkerer,thaumic.tinkerer.common.item.foci.ItemFocusDeflect,Wand Focus: Distortion
ThaumicTinkerer:ichorPick,10565,false,ThaumicTinkerer,thaumic.tinkerer.common.item.kami.tool.ItemIchorPick,Ichorium Pickaxe
ThaumicTinkerer:brightNitor,10566,false,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemBrightNitor,Hyperenergetic Nitor
ThaumicTinkerer:focusFlight,10567,false,ThaumicTinkerer,thaumic.tinkerer.common.item.foci.ItemFocusFlight,Wand Focus: Uprising
ThaumicTinkerer:mobAspect,10568,false,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemMobAspect,Soul Aspect
ThaumicTinkerer:infusedGrain,10569,false,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemInfusedGrain,Imbued Grain
ThaumicTinkerer:ichorclothHelmGem,10570,false,ThaumicTinkerer,thaumic.tinkerer.common.item.kami.armor.ItemGemHelm,Cowl of the Abyssal Depths
ThaumicTinkerer:connector,10571,false,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemConnector,Transvector Binder
ThaumicTinkerer:cleansingTalisman,10572,false,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemCleansingTalisman,Talisman of Remedium
ThaumicTinkerer:revealingHelm,10573,false,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemRevealingHelm,Helmet of Revealing
ThaumicTinkerer:ichorAxe,10574,false,ThaumicTinkerer,thaumic.tinkerer.common.item.kami.tool.ItemIchorAxe,Ichorium Axe
ThaumicTinkerer:darkQuartzItem,10575,false,ThaumicTinkerer,thaumic.tinkerer.common.item.quartz.ItemDarkQuartz,Smokey Quartz
ThaumicTinkerer:xpTalisman,10576,false,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemXPTalisman,Talisman of Withhold
ThaumicTinkerer:ichorSwordGem,10577,false,ThaumicTinkerer,thaumic.tinkerer.common.item.kami.tool.ItemIchorSwordAdv,Awakened Ichorium Sword
ThaumicTinkerer:infusedSeeds,10578,false,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemInfusedSeeds,Unnamed
ThaumicTinkerer:infusedInkwell,10579,false,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemInfusedInkwell,Infused Scribing Tools (NYI)
ThaumicTinkerer:shareBook,10580,false,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemShareBook,Tome of Knowledge Sharing
ThaumicTinkerer:ichorclothChestGem,10581,false,ThaumicTinkerer,thaumic.tinkerer.common.item.kami.armor.ItemGemChest,Robes of the Stratosphere
ThaumicTinkerer:focusShadowbeam,10582,false,ThaumicTinkerer,thaumic.tinkerer.common.item.kami.foci.ItemFocusShadowbeam,Wand Focus: Shadowbeam
ThaumicTinkerer:placementMirror,10583,false,ThaumicTinkerer,thaumic.tinkerer.common.item.kami.ItemPlacementMirror,Worldshaper's Looking Glass
ThaumicTinkerer:gaseousShadowItem,10584,false,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemGas,Gaseous Tenebrae
ThaumicTinkerer:gaseousLightItem,10585,false,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemGas,Gaseous Illuminae
ThaumicTinkerer:focusDislocation,10586,false,ThaumicTinkerer,thaumic.tinkerer.common.item.foci.ItemFocusDislocation,Wand Focus: Dislocation
ThaumicTinkerer:focusTelekinesis,10587,false,ThaumicTinkerer,thaumic.tinkerer.common.item.foci.ItemFocusTelekinesis,Wand Focus: Telekinesis
ThaumicTinkerer:ichorSword,10588,false,ThaumicTinkerer,thaumic.tinkerer.common.item.kami.tool.ItemIchorSword,Ichorium Sword
ThaumicTinkerer:ichorPickGem,10589,false,ThaumicTinkerer,thaumic.tinkerer.common.item.kami.tool.ItemIchorPickAdv,Awakened Ichorium Pickaxe
ThaumicTinkerer:ichorShovel,10590,false,ThaumicTinkerer,thaumic.tinkerer.common.item.kami.tool.ItemIchorShovel,Ichorium Shovel
ThaumicTinkerer:spellCloth,10591,false,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemSpellCloth,Spellbinding Cloth
ThaumicTinkerer:skyPearl,10592,false,ThaumicTinkerer,thaumic.tinkerer.common.item.kami.ItemSkyPearl,Celestial Pearl
ThaumicTinkerer:ichorAxeGem,10593,false,ThaumicTinkerer,thaumic.tinkerer.common.item.kami.tool.ItemIchorAxeAdv,Awakened Ichorium Axe
ThaumicTinkerer:focusXPDrain,10594,false,ThaumicTinkerer,thaumic.tinkerer.common.item.kami.foci.ItemFocusXPDrain,Wand Focus: Experience Drain
ThaumicTinkerer:infusedPotion,10595,false,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemInfusedPotion,Potion of Aer
ThaumicTinkerer:focusEnderChest,10596,false,ThaumicTinkerer,thaumic.tinkerer.common.item.foci.ItemFocusEnderChest,Wand Focus: Ender Rift
ThaumicTinkerer:bloodSword,10597,false,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemBloodSword,Cursed Spirit's Blade
ThaumicTinkerer:ichorPouch,10598,false,ThaumicTinkerer,thaumic.tinkerer.common.item.kami.ItemIchorPouch,Bottomless Pouch
ThaumicTinkerer:ichorclothLegsGem,10599,false,ThaumicTinkerer,thaumic.tinkerer.common.item.kami.armor.ItemGemLegs,Leggings of the Burning Mantle
ThaumicTinkerer:ichorclothBootsGem,10600,false,ThaumicTinkerer,thaumic.tinkerer.common.item.kami.armor.ItemGemBoots,Boots of the Horizontal Shield
ThaumicTinkerer:soulMould,10601,false,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemSoulMould,Soul Mould
ThaumicTinkerer:blockTalisman,10602,false,ThaumicTinkerer,thaumic.tinkerer.common.item.kami.ItemBlockTalisman,Black Hole Ring
ThaumicTinkerer:ichorclothHelm,10603,false,ThaumicTinkerer,thaumic.tinkerer.common.item.kami.armor.ItemIchorclothArmor,Ichorcloth Cowl
ThaumicTinkerer:ichorclothChest,10604,false,ThaumicTinkerer,thaumic.tinkerer.common.item.kami.armor.ItemIchorclothArmor,Ichorcloth Robe
ThaumicTinkerer:ichorclothLegs,10605,false,ThaumicTinkerer,thaumic.tinkerer.common.item.kami.armor.ItemIchorclothArmor,Ichorcloth Leggings
ThaumicTinkerer:ichorclothBoots,10606,false,ThaumicTinkerer,thaumic.tinkerer.common.item.kami.armor.ItemIchorclothArmor,Ichorcloth Boots
ThaumicTinkerer:focusHeal,10607,false,ThaumicTinkerer,thaumic.tinkerer.common.item.foci.ItemFocusHeal,Wand Focus: Mending
ThaumicTinkerer:protoclay,10608,false,ThaumicTinkerer,thaumic.tinkerer.common.item.kami.ItemProtoclay,Protoclay
ThaumicTinkerer:kamiResource,10609,false,ThaumicTinkerer,thaumic.tinkerer.common.item.kami.ItemKamiResource,Ichor
ThaumicTinkerer:ichorShovelGem,10610,false,ThaumicTinkerer,thaumic.tinkerer.common.item.kami.tool.ItemIchorShovelAdv,Awakened Ichorium Shovel
ThaumicTinkerer:gasRemover,10611,false,ThaumicTinkerer,thaumic.tinkerer.common.item.ItemGasRemover,Fume Dissipator
ThaumicTinkerer:catAmulet,10612,false,ThaumicTinkerer,thaumic.tinkerer.common.item.kami.ItemCatAmulet,Feline Amulet
ThaumicTinkerer:focusRecall,10613,false,ThaumicTinkerer,thaumic.tinkerer.common.item.kami.foci.ItemFocusRecall,Wand Focus: Celestial Recall
ThaumicTinkerer:focusSmelt,10614,false,ThaumicTinkerer,thaumic.tinkerer.common.item.foci.ItemFocusSmelt,Wand Focus: Efreet's Flame
MagicBees:beeRing,10615,false,MagicBees,magicbees.main.utils.compat.baubles.ItemBeeRing,Collector's Bee Ring
MagicBees:item.bloodSoakedFrame,10616,false,MagicBees,magicbees.main.utils.compat.bloodmagic.ItemBloodBaseFrame,Blood Frame
MagicBees:item.bloodFrame,10617,false,MagicBees,magicbees.main.utils.compat.bloodmagic.ItemBloodFrame,Sanguis Artus
MagicBees:item.frenziedFrame,10618,false,MagicBees,magicbees.main.utils.compat.bloodmagic.ItemFrenziedFrame,Maddening Frame of Frenzy
Translocator:diamondNugget,10619,false,Translocator,net.minecraft.item.Item,Diamond Nugget
EnderStorage:enderPouch,10620,false,EnderStorage,codechicken.enderstorage.storage.item.ItemEnderPouch,Ender Pouch
ProjRed|Core:projectred.core.part,10621,false,ProjRed|Core,mrtjp.projectred.core.ItemPart,Circuit Plate
ProjRed|Core:projectred.core.drawplate,10622,false,ProjRed|Core,mrtjp.projectred.core.ItemDrawPlate,Draw Plate
